                                                         Time |                                                          Attitude S/C Frame (SAT, J2000) |                                                                   Angular Momentum [Nms] |                                                                 Angular Velocity [rad/s] |                                                                                                                                                 q-Sliding Control | 
      Name |                       UTC |            dt [msec] |       q[0] |       q[1] |       q[2] |       q[3] |   ra [deg] |   de [deg] |   az [deg] |      hb[0] |      hb[1] |      hb[2] |      hi[0] |      hi[1] |      hi[2] |  abs [Nms] |      wb[0] |      wb[1] |      wb[2] |      wi[0] |      wi[1] |      wi[2] | abs [dg/s] |       q[0] |       q[1] |       q[2] |       q[3] |      wb[0] |      wb[1] |      wb[2] |     wb_dot[0] |     wb_dot[1] |     wb_dot[2] |  V |  T |  Error [deg] |  NADIR-SUN |  STact-SUN | STact-Earth | 
      3114 |   2020/06/01 06:17:11.500 |               311500 |  0.9575862 |  0.0496682 | -0.2703212 |  0.0865303 |   3.259161 | -31.756293 | 170.600504 |    0.00343 |   -0.05375 |    0.00118 |   -0.00532 |    0.05262 |   -0.01025 |    0.05387 |    0.00062 |   -0.01195 |    0.00015 |   -0.00125 |    0.01171 |   -0.00211 |    0.68572 |  0.9576643 |  0.0503326 | -0.2694126 |  0.0881053 |   0.000497 |  -0.011872 |   0.000063 |      0.000003 |     -0.000103 |     -0.000004 |  1 |  1 |            - |    130.315 |    115.288 |      39.209 | 
      3115 |   2020/06/01 06:17:11.600 |               311600 |  0.9574279 |  0.0496070 | -0.2708915 |  0.0865336 |   3.245764 | -31.823444 | 170.596650 |    0.00273 |   -0.05292 |   -0.00006 |   -0.00516 |    0.05201 |   -0.00873 |    0.05299 |    0.00047 |   -0.01177 |   -0.00014 |   -0.00120 |    0.01159 |   -0.00176 |    0.67496 |  0.9575066 |  0.0502707 | -0.2699819 |  0.0881123 |   0.000497 |  -0.011871 |   0.000062 |     -0.000001 |      0.000015 |     -0.000005 |  1 |  1 |            - |    130.315 |    115.315 |      39.174 | 
      3116 |   2020/06/01 06:17:11.700 |               311700 |  0.9572690 |  0.0495518 | -0.2714614 |  0.0865377 |   3.233109 | -31.890620 | 170.592904 |    0.00331 |   -0.05414 |    0.00095 |   -0.00536 |    0.05303 |   -0.01006 |    0.05424 |    0.00059 |   -0.01204 |    0.00010 |   -0.00126 |    0.01181 |   -0.00207 |    0.69052 |  0.9573484 |  0.0502086 | -0.2705517 |  0.0881191 |   0.000497 |  -0.011881 |   0.000062 |      0.000003 |     -0.000102 |     -0.000004 |  1 |  1 |            - |    130.315 |    115.342 |      39.139 | 
      3117 |   2020/06/01 06:17:11.800 |               311800 |  0.9571090 |  0.0494917 | -0.2720348 |  0.0865414 |   3.219785 | -31.958177 | 170.588989 |    0.00271 |   -0.05309 |   -0.00003 |   -0.00522 |    0.05217 |   -0.00877 |    0.05316 |    0.00046 |   -0.01181 |   -0.00014 |   -0.00121 |    0.01162 |   -0.00177 |    0.67709 |  0.9571898 |  0.0501466 | -0.2711213 |  0.0881260 |   0.000497 |  -0.011880 |   0.000061 |     -0.000001 |      0.000015 |     -0.000005 |  1 |  1 |            - |    130.315 |    115.369 |      39.104 | 
      3118 |   2020/06/01 06:17:11.900 |               311900 |  0.9569494 |  0.0494358 | -0.2726045 |  0.0865456 |   3.207010 | -32.025342 | 170.585148 |    0.00332 |   -0.05396 |    0.00101 |   -0.00536 |    0.05285 |   -0.01009 |    0.05408 |    0.00060 |   -0.01200 |    0.00011 |   -0.00126 |    0.01177 |   -0.00207 |    0.68836 |  0.9570308 |  0.0500846 | -0.2716912 |  0.0881328 |   0.000497 |  -0.011890 |   0.000061 |      0.000003 |     -0.000102 |     -0.000004 |  1 |  1 |            - |    130.315 |    115.395 |      39.069 | 
      3119 |   2020/06/01 06:17:12.000 |               312000 |  0.9567888 |  0.0493700 | -0.2731775 |  0.0865522 |   3.192804 | -32.092820 | 170.580598 |    0.00247 |   -0.05342 |    0.00113 |   -0.00606 |    0.05225 |   -0.00967 |    0.05348 |    0.00040 |   -0.01188 |    0.00015 |   -0.00142 |    0.01163 |   -0.00199 |    0.68105 |  0.9568714 |  0.0500225 | -0.2722613 |  0.0881396 |   0.000497 |  -0.011894 |   0.000060 |      0.000001 |     -0.000043 |     -0.000005 |  1 |  1 |            - |    130.315 |    115.423 |      39.034 | 
      3120 |   2020/06/01 06:17:12.100 |               312100 |  0.9566285 |  0.0493033 | -0.2737472 |  0.0865622 |   3.178377 | -32.159926 | 170.575554 |    0.00318 |   -0.05381 |    0.00149 |   -0.00570 |    0.05260 |   -0.01040 |    0.05392 |    0.00056 |   -0.01196 |    0.00023 |   -0.00134 |    0.01171 |   -0.00215 |    0.68631 |  0.9567117 |  0.0499605 | -0.2728312 |  0.0881464 |   0.000497 |  -0.011892 |   0.000060 |     -0.000002 |      0.000016 |     -0.000005 |  1 |  1 |            - |    130.315 |    115.450 |      38.999 | 
      3121 |   2020/06/01 06:17:12.200 |               312200 |  0.9564671 |  0.0492335 | -0.2743203 |  0.0865709 |   3.163543 | -32.227411 | 170.570521 |    0.00245 |   -0.05389 |    0.00144 |   -0.00631 |    0.05265 |   -0.00998 |    0.05396 |    0.00039 |   -0.01198 |    0.00022 |   -0.00148 |    0.01172 |   -0.00206 |    0.68705 |  0.9565515 |  0.0498984 | -0.2734015 |  0.0881531 |   0.000498 |  -0.011902 |   0.000059 |      0.000003 |     -0.000101 |     -0.000004 |  1 |  1 |            - |    130.315 |    115.478 |      38.964 | 
      3122 |   2020/06/01 06:17:12.300 |               312300 |  0.9563051 |  0.0491628 | -0.2748941 |  0.0865811 |   3.148518 | -32.294985 | 170.565229 |    0.00340 |   -0.05405 |    0.00176 |   -0.00569 |    0.05279 |   -0.01077 |    0.05418 |    0.00061 |   -0.01202 |    0.00030 |   -0.00134 |    0.01175 |   -0.00224 |    0.68952 |  0.9563910 |  0.0498363 | -0.2739716 |  0.0881598 |   0.000497 |  -0.011901 |   0.000059 |     -0.000002 |      0.000017 |     -0.000005 |  1 |  1 |            - |    130.316 |    115.506 |      38.929 | 
      3123 |   2020/06/01 06:17:12.400 |               312400 |  0.9561431 |  0.0490947 | -0.2754672 |  0.0865867 |   3.133982 | -32.362496 | 170.560607 |    0.00262 |   -0.05356 |    0.00059 |   -0.00568 |    0.05250 |   -0.00931 |    0.05363 |    0.00044 |   -0.01191 |    0.00001 |   -0.00132 |    0.01169 |   -0.00190 |    0.68293 |  0.9562300 |  0.0497741 | -0.2745421 |  0.0881665 |   0.000498 |  -0.011911 |   0.000059 |      0.000003 |     -0.000100 |     -0.000004 |  1 |  1 |            - |    130.316 |    115.534 |      38.893 | 
      3124 |   2020/06/01 06:17:12.500 |               312500 |  0.9559818 |  0.0490318 | -0.2760355 |  0.0865941 |   3.120104 | -32.429501 | 170.555947 |    0.00323 |   -0.05325 |    0.00163 |   -0.00566 |    0.05203 |   -0.01046 |    0.05337 |    0.00057 |   -0.01184 |    0.00027 |   -0.00133 |    0.01158 |   -0.00217 |    0.67924 |  0.9560687 |  0.0497120 | -0.2751125 |  0.0881731 |   0.000498 |  -0.011909 |   0.000058 |     -0.000002 |      0.000017 |     -0.000005 |  1 |  1 |            - |    130.316 |    115.561 |      38.858 | 
      3125 |   2020/06/01 06:17:12.600 |               312600 |  0.9558204 |  0.0489642 | -0.2766048 |  0.0865974 |   3.105724 | -32.496582 | 170.551599 |    0.00328 |   -0.05390 |    0.00049 |   -0.00512 |    0.05289 |   -0.00963 |    0.05400 |    0.00059 |   -0.01199 |   -0.00001 |   -0.00119 |    0.01178 |   -0.00196 |    0.68756 |  0.9559069 |  0.0496499 | -0.2756832 |  0.0881797 |   0.000498 |  -0.011919 |   0.000058 |      0.000003 |     -0.000100 |     -0.000004 |  1 |  1 |            - |    130.316 |    115.589 |      38.823 | 
      3126 |   2020/06/01 06:17:12.700 |               312700 |  0.9556578 |  0.0489012 | -0.2771763 |  0.0865998 |   3.091946 | -32.563975 | 170.547525 |    0.00324 |   -0.05327 |    0.00150 |   -0.00559 |    0.05207 |   -0.01037 |    0.05339 |    0.00058 |   -0.01184 |    0.00024 |   -0.00131 |    0.01159 |   -0.00214 |    0.67951 |  0.9557448 |  0.0495877 | -0.2762537 |  0.0881863 |   0.000498 |  -0.011917 |   0.000057 |     -0.000002 |      0.000018 |     -0.000005 |  1 |  1 |            - |    130.316 |    115.616 |      38.787 | 
      3127 |   2020/06/01 06:17:12.800 |               312800 |  0.9554952 |  0.0488368 | -0.2777465 |  0.0866033 |   3.077937 | -32.631219 | 170.543220 |    0.00313 |   -0.05411 |    0.00007 |   -0.00506 |    0.05317 |   -0.00923 |    0.05420 |    0.00055 |   -0.01203 |   -0.00012 |   -0.00117 |    0.01184 |   -0.00187 |    0.69030 |  0.9555822 |  0.0495255 | -0.2768246 |  0.0881928 |   0.000498 |  -0.011927 |   0.000057 |      0.000003 |     -0.000099 |     -0.000005 |  1 |  1 |            - |    130.316 |    115.644 |      38.752 | 
      3128 |   2020/06/01 06:17:12.900 |               312900 |  0.9553310 |  0.0487789 | -0.2783206 |  0.0866045 |   3.064810 | -32.698990 | 170.539429 |    0.00335 |   -0.05346 |    0.00106 |   -0.00530 |    0.05235 |   -0.01008 |    0.05357 |    0.00060 |   -0.01189 |    0.00013 |   -0.00124 |    0.01165 |   -0.00207 |    0.68190 |  0.9554193 |  0.0494634 | -0.2773953 |  0.0881993 |   0.000498 |  -0.011925 |   0.000056 |     -0.000002 |      0.000019 |     -0.000005 |  1 |  1 |            - |    130.316 |    115.671 |      38.716 | 
      3129 |   2020/06/01 06:17:13.000 |               313000 |  0.9551673 |  0.0487178 | -0.2788915 |  0.0866082 |   3.051191 | -32.766378 | 170.535178 |    0.00269 |   -0.05403 |    0.00000 |   -0.00538 |    0.05308 |   -0.00893 |    0.05410 |    0.00046 |   -0.01202 |   -0.00013 |   -0.00125 |    0.01183 |   -0.00180 |    0.68912 |  0.9552560 |  0.0494012 | -0.2779664 |  0.0882058 |   0.000498 |  -0.011935 |   0.000056 |      0.000003 |     -0.000099 |     -0.000005 |  1 |  1 |            - |    130.316 |    115.699 |      38.681 | 
      3130 |   2020/06/01 06:17:13.100 |               313100 |  0.9550025 |  0.0486615 | -0.2794632 |  0.0866140 |   3.038096 | -32.833919 | 170.530803 |    0.00300 |   -0.05317 |    0.00104 |   -0.00555 |    0.05205 |   -0.00984 |    0.05326 |    0.00052 |   -0.01182 |    0.00012 |   -0.00130 |    0.01159 |   -0.00202 |    0.67806 |  0.9550923 |  0.0493390 | -0.2785373 |  0.0882122 |   0.000498 |  -0.011933 |   0.000055 |     -0.000002 |      0.000019 |     -0.000005 |  1 |  1 |            - |    130.316 |    115.725 |      38.646 | 
      3131 |   2020/06/01 06:17:13.200 |               313200 |  0.9548382 |  0.0486014 | -0.2800326 |  0.0866204 |   3.024478 | -32.901160 | 170.526173 |    0.00248 |   -0.05414 |    0.00000 |   -0.00557 |    0.05318 |   -0.00883 |    0.05420 |    0.00041 |   -0.01204 |   -0.00013 |   -0.00129 |    0.01185 |   -0.00178 |    0.69043 |  0.9549281 |  0.0492767 | -0.2791086 |  0.0882186 |   0.000498 |  -0.011943 |   0.000055 |      0.000003 |     -0.000098 |     -0.000005 |  1 |  1 |            - |    130.316 |    115.753 |      38.611 | 
      3132 |   2020/06/01 06:17:13.300 |               313300 |  0.9546719 |  0.0485450 | -0.2806066 |  0.0866266 |   3.011290 | -32.968996 | 170.521684 |    0.00318 |   -0.05351 |    0.00105 |   -0.00545 |    0.05239 |   -0.00999 |    0.05361 |    0.00056 |   -0.01190 |    0.00012 |   -0.00127 |    0.01166 |   -0.00205 |    0.68246 |  0.9547636 |  0.0492145 | -0.2796797 |  0.0882250 |   0.000498 |  -0.011941 |   0.000054 |     -0.000002 |      0.000020 |     -0.000005 |  1 |  1 |            - |    130.316 |    115.780 |      38.576 | 
      3133 |   2020/06/01 06:17:13.400 |               313400 |  0.9545063 |  0.0484837 | -0.2811787 |  0.0866319 |   2.997506 | -33.036558 | 170.517102 |    0.00251 |   -0.05430 |    0.00010 |   -0.00563 |    0.05332 |   -0.00895 |    0.05435 |    0.00041 |   -0.01208 |   -0.00011 |   -0.00130 |    0.01188 |   -0.00181 |    0.69238 |  0.9545987 |  0.0491522 | -0.2802511 |  0.0882313 |   0.000499 |  -0.011951 |   0.000054 |      0.000003 |     -0.000098 |     -0.000005 |  1 |  1 |            - |    130.316 |    115.807 |      38.541 | 
      3134 |   2020/06/01 06:17:13.500 |               313500 |  0.9543390 |  0.0484256 | -0.2817541 |  0.0866376 |   2.984072 | -33.104576 | 170.512564 |    0.00338 |   -0.05371 |    0.00115 |   -0.00537 |    0.05258 |   -0.01021 |    0.05383 |    0.00061 |   -0.01194 |    0.00015 |   -0.00126 |    0.01171 |   -0.00210 |    0.68521 |  0.9544334 |  0.0490900 | -0.2808224 |  0.0882377 |   0.000498 |  -0.011949 |   0.000053 |     -0.000002 |      0.000020 |     -0.000005 |  1 |  1 |            - |    130.317 |    115.834 |      38.505 | 
      3135 |   2020/06/01 06:17:13.600 |               313600 |  0.9541725 |  0.0483627 | -0.2823269 |  0.0866419 |   2.970061 | -33.172234 | 170.507984 |    0.00252 |   -0.05425 |    0.00021 |   -0.00567 |    0.05325 |   -0.00904 |    0.05431 |    0.00042 |   -0.01207 |   -0.00008 |   -0.00131 |    0.01186 |   -0.00183 |    0.69182 |  0.9542676 |  0.0490277 | -0.2813940 |  0.0882439 |   0.000499 |  -0.011959 |   0.000053 |      0.000003 |     -0.000097 |     -0.000005 |  1 |  1 |            - |    130.317 |    115.862 |      38.470 | 
      3136 |   2020/06/01 06:17:13.700 |               313700 |  0.9540054 |  0.0483034 | -0.2828996 |  0.0866472 |   2.956479 | -33.239921 | 170.503401 |    0.00349 |   -0.05326 |    0.00126 |   -0.00527 |    0.05212 |   -0.01030 |    0.05339 |    0.00063 |   -0.01184 |    0.00017 |   -0.00123 |    0.01160 |   -0.00213 |    0.67953 |  0.9541015 |  0.0489654 | -0.2819655 |  0.0882502 |   0.000499 |  -0.011957 |   0.000052 |     -0.000002 |      0.000021 |     -0.000005 |  1 |  1 |            - |    130.317 |    115.889 |      38.434 | 
      3137 |   2020/06/01 06:17:13.800 |               313800 |  0.9538389 |  0.0482396 | -0.2834698 |  0.0866517 |   2.942348 | -33.307289 | 170.498737 |    0.00237 |   -0.05438 |    0.00026 |   -0.00583 |    0.05336 |   -0.00902 |    0.05443 |    0.00038 |   -0.01209 |   -0.00007 |   -0.00135 |    0.01189 |   -0.00182 |    0.69334 |  0.9539350 |  0.0489031 | -0.2825373 |  0.0882564 |   0.000499 |  -0.011966 |   0.000052 |      0.000003 |     -0.000097 |     -0.000005 |  1 |  1 |            - |    130.317 |    115.917 |      38.399 | 
      3138 |   2020/06/01 06:17:13.900 |               313900 |  0.9536708 |  0.0481800 | -0.2840428 |  0.0866587 |   2.928630 | -33.375049 | 170.493860 |    0.00338 |   -0.05319 |    0.00131 |   -0.00538 |    0.05204 |   -0.01027 |    0.05331 |    0.00061 |   -0.01183 |    0.00019 |   -0.00126 |    0.01158 |   -0.00212 |    0.67853 |  0.9537681 |  0.0488408 | -0.2831089 |  0.0882626 |   0.000499 |  -0.011964 |   0.000051 |     -0.000002 |      0.000021 |     -0.000005 |  1 |  1 |            - |    130.317 |    115.944 |      38.364 | 
      3139 |   2020/06/01 06:17:14.000 |               314000 |  0.9535041 |  0.0481162 | -0.2846118 |  0.0866618 |   2.914515 | -33.442283 | 170.489308 |    0.00272 |   -0.05426 |    0.00017 |   -0.00548 |    0.05328 |   -0.00912 |    0.05433 |    0.00046 |   -0.01207 |   -0.00009 |   -0.00127 |    0.01187 |   -0.00184 |    0.69203 |  0.9536008 |  0.0487785 | -0.2836808 |  0.0882687 |   0.000499 |  -0.011974 |   0.000051 |      0.000003 |     -0.000096 |     -0.000005 |  1 |  1 |            - |    130.317 |    115.972 |      38.328 | 
      3140 |   2020/06/01 06:17:14.100 |               314100 |  0.9533352 |  0.0480574 | -0.2851854 |  0.0866671 |   2.900927 | -33.510135 | 170.484636 |    0.00317 |   -0.05345 |    0.00120 |   -0.00555 |    0.05230 |   -0.01010 |    0.05356 |    0.00056 |   -0.01188 |    0.00016 |   -0.00130 |    0.01164 |   -0.00208 |    0.68173 |  0.9534331 |  0.0487162 | -0.2842526 |  0.0882748 |   0.000499 |  -0.011972 |   0.000050 |     -0.000002 |      0.000022 |     -0.000005 |  1 |  1 |            - |    130.317 |    116.000 |      38.293 | 
      3141 |   2020/06/01 06:17:14.200 |               314200 |  0.9531671 |  0.0479958 | -0.2857553 |  0.0866724 |   2.886986 | -33.577542 | 170.479844 |    0.00253 |   -0.05414 |   -0.00003 |   -0.00552 |    0.05319 |   -0.00883 |    0.05420 |    0.00042 |   -0.01204 |   -0.00014 |   -0.00128 |    0.01185 |   -0.00178 |    0.69044 |  0.9532650 |  0.0486538 | -0.2848247 |  0.0882809 |   0.000499 |  -0.011981 |   0.000050 |      0.000003 |     -0.000096 |     -0.000005 |  1 |  1 |            - |    130.317 |    116.027 |      38.257 | 
      3142 |   2020/06/01 06:17:14.300 |               314300 |  0.9529976 |  0.0479399 | -0.2863280 |  0.0866781 |   2.873726 | -33.645335 | 170.475179 |    0.00313 |   -0.05346 |    0.00099 |   -0.00547 |    0.05235 |   -0.00992 |    0.05356 |    0.00055 |   -0.01189 |    0.00011 |   -0.00128 |    0.01166 |   -0.00204 |    0.68186 |  0.9530966 |  0.0485915 | -0.2853966 |  0.0882870 |   0.000499 |  -0.011979 |   0.000049 |     -0.000002 |      0.000023 |     -0.000005 |  1 |  1 |            - |    130.317 |    116.054 |      38.222 | 
      3143 |   2020/06/01 06:17:14.400 |               314400 |  0.9528288 |  0.0478791 | -0.2868987 |  0.0866805 |   2.859968 | -33.712848 | 170.470739 |    0.00306 |   -0.05424 |   -0.00007 |   -0.00506 |    0.05332 |   -0.00911 |    0.05433 |    0.00054 |   -0.01206 |   -0.00015 |   -0.00117 |    0.01188 |   -0.00184 |    0.69192 |  0.9529276 |  0.0485291 | -0.2859688 |  0.0882930 |   0.000499 |  -0.011989 |   0.000049 |      0.000003 |     -0.000095 |     -0.000005 |  1 |  1 |            - |    130.317 |    116.082 |      38.187 | 
      3144 |   2020/06/01 06:17:14.500 |               314500 |  0.9526585 |  0.0478222 | -0.2874727 |  0.0866816 |   2.846706 | -33.780807 | 170.466582 |    0.00329 |   -0.05362 |    0.00097 |   -0.00535 |    0.05252 |   -0.01000 |    0.05373 |    0.00059 |   -0.01192 |    0.00010 |   -0.00125 |    0.01169 |   -0.00205 |    0.68397 |  0.9527584 |  0.0484667 | -0.2865409 |  0.0882989 |   0.000499 |  -0.011986 |   0.000048 |     -0.000002 |      0.000023 |     -0.000005 |  1 |  1 |            - |    130.317 |    116.110 |      38.151 | 
      3145 |   2020/06/01 06:17:14.600 |               314600 |  0.9524888 |  0.0477555 | -0.2880445 |  0.0866844 |   2.832105 | -33.848417 | 170.461795 |    0.00322 |   -0.05442 |    0.00109 |   -0.00559 |    0.05327 |   -0.01017 |    0.05452 |    0.00057 |   -0.01210 |    0.00013 |   -0.00130 |    0.01186 |   -0.00209 |    0.69405 |  0.9525887 |  0.0484043 | -0.2871133 |  0.0883049 |   0.000499 |  -0.011996 |   0.000048 |      0.000003 |     -0.000095 |     -0.000005 |  1 |  1 |            - |    130.317 |    116.138 |      38.115 | 
      3146 |   2020/06/01 06:17:14.700 |               314700 |  0.9523184 |  0.0476862 | -0.2886181 |  0.0866874 |   2.817118 | -33.916228 | 170.456848 |    0.00348 |   -0.05359 |    0.00153 |   -0.00550 |    0.05238 |   -0.01056 |    0.05372 |    0.00063 |   -0.01191 |    0.00024 |   -0.00129 |    0.01166 |   -0.00219 |    0.68365 |  0.9524187 |  0.0483419 | -0.2876855 |  0.0883108 |   0.000499 |  -0.011993 |   0.000047 |     -0.000002 |      0.000024 |     -0.000005 |  1 |  1 |            - |    130.317 |    116.167 |      38.079 | 
